2023.455 -48.19262 431.8357
2296.745 -95.09118 368.0909
2089.069 -149.3962 440.4695
2250.695 -68.50451 390.1898
2111.559 -121.7164 413.8417
2343.32 -69.63935 421.8988
2304.272 -134.1253 384.3079
2086.642 -64.49413 362.3769
1878.442 -104.6649 384.0677
2248.64 -206.7688 420.8716
2155.467 -87.94673 373.9773
2205.558 -82.47488 425.6655
1938.212 -144.706 397.7511
2196.109 -94.71408 374.767
1963.837 -103.8627 430.9594
2285.836 -43.78109 349.1398
2282.902 -138.8494 399.4055
2205.559 -40.98908 410.3164
2129.826 -105.3404 401.2809
2183.169 -163.2434 395.3873
2073.245 -101.1442 379.8066
2219.15 -55.1165 418.5715
1879.361 -84.94736 394.4712
1917.195 -91.95062 451.1229
2067.341 -73.10089 372.1281
2133.035 -36.30337 457.4997
2171.359 -148.2988 399.9204
2251.693 -169.0732 388.3947
2313.902 -109.1733 438.5807
1914.368 -60.70525 394.4702
2114.37 -102.0488 417.0996
2110.878 -72.86818 365.0737
2154.799 -141.3928 401.0725
2406.858 -92.24913 378.3382
2053.975 -78.64675 378.849
1924.159 -7.831149 411.8624
2095.003 -143.3785 379.9994
2090.103 -37.67802 419.792
2115.569 -154.42 436.2717
2063.239 -143.8413 417.7717
2241.014 -41.97147 424.4361
2062.582 -109.0307 363.2525
2192.664 -86.75975 354.4803
2087.961 -1.257781 379.3433
2049.174 -118.3387 385.4716
2191.993 -141.1669 362.2885
1931.405 -108.5909 378.9163
2282.821 -76.77366 364.757
1883.149 -95.53448 365.3144
2258.214 -141.0045 397.2629
1873.951 -147.9539 375.5031
1965.27 -63.75258 404.9662
2208.689 -70.70922 362.0727
2175.221 -99.73897 387.7542
2092.187 -119.3064 406.2031
1974.272 -118.8611 380.6782
2198.738 -114.3576 406.3519
1824.466 -99.46444 399.7285
2628.737 -135.2114 399.0856
2129.422 -68.12038 402.2567
2044.054 -71.90245 418.5745
2231.478 -72.87598 387.2659
2031.995 -77.0285 414.8122
2043.235 -88.34668 362.8059
2094.369 -67.84127 457.5506
2112.949 -66.12139 406.6456
2083.929 -9.87093 401.251
2310.862 -99.78566 446.6127
2205.406 -105.3394 396.3614
2076.487 -80.87666 404.0151
2056.74 -90.02111 403.8291
2090.915 -69.61971 395.9038
1975.794 -142.6357 467.6533
2213.327 -31.45702 383.7021
2256.19 -89.94776 435.5388
2298.118 -20.05032 382.9082
2300.543 -109.5898 423.5571
2113.617 -67.3484 383.5326
2167.501 -107.4441 374.4057
2274.034 -106.2388 425.7791
2036.827 -112.3352 366.8799
1876.484 -110.5828 456.7119
1941.669 -102.8657 418.9269
2284.789 -134.1882 414.4365
2087.797 -75.08599 393.3629
1918.073 -102.5228 387.3132
1955.875 -70.00972 418.717
2096.59 -88.76826 407.1121
2090.452 -101.8067 379.8969
2128.52 -86.88884 453.3401
2241.658 -132.2934 451.156
2145.46 -113.7701 432.1902
2089.502 -158.6561 416.3852
1971.736 -56.44757 387.9532
2177.647 -136.5444 407.043
2021.208 -71.34348 433.1525
2180.497 -129.8921 410.7673
2238.896 -163.4023 376.6407
2240.435 -105.8281 374.9994
2025.027 -90.38347 374.0112
2253.524 -176.2144 393.4542
2194.616 -55.20645 397.7039
2270.354 -110.5252 393.7092
2078.185 -88.92651 391.0756
2267.596 -86.88061 395.5925
2192.278 -88.49218 430.9671
2112.226 -98.20938 382.5469
2280.134 -106.3424 368.093
2345.971 -129.5449 369.0948
2197.299 -80.11845 429.2456
2142.328 -19.24555 431.0194
2314.313 -134.254 403.5722
1978.804 -91.27053 406.727
2278.158 -88.24817 375.4188
2249.536 -124.3772 384.5793
1862.453 -60.36372 401.8062
2150.292 -21.26318 370.8686
2218.828 -49.89776 380.3595
2409.891 -119.4893 385.2244
2060.848 -71.51165 388.7817
2114.697 -135.3172 444.9045
1818.895 -64.835 416.5483
2285.42 -134.1632 377.2239
2108.929 -86.77092 419.6383
2206.915 -109.9555 401.9341
2247.856 -75.97644 388.2165
2173.16 -87.12267 424.7825
2315.373 -106.2964 383.3097
2302.868 -106.959 371.8438
1994.549 -151.8704 420.3578
2104.642 -155.7672 369.3167
2252.423 -178.6499 413.3642
2240.923 -149.8404 396.5475
1975 -79.21892 368.5981
2171.701 -127.2742 399.5396
2085.813 -207.0694 446.4394
2114.601 -64.88689 378.4661
