238.7517 16.14224
236.1055 9.01954
220.9215 5.612303
222.556 1.865134
225.7228 -4.639318
234.6865 -3.126027
238.9712 -7.224215
249.693 -3.158385
263.3779 -3.469576
269.807 -1.012807
277.3976 -1.092639
265.2807 -8.506111
265.6665 -3.046135
283.8531 -13.16699
290.2913 -17.42786
288.1659 -15.46724
288.953 -14.60114
278.0326 -14.96453
286.3534 -8.373945
283.069 -7.685293
295.2572 -2.428671
301.2367 -0.5171504
295.3101 -3.244336
286.2924 -6.215087
288.6252 -6.355979
283.1046 -5.011083
279.4312 -3.136024
268.4386 -8.157071
272.5175 -5.823852
272.4898 -14.19932
282.0506 -18.9096
280.2734 -19.56965
285.5221 -17.10273
296.2616 -27.28269
312.1481 -31.26684
315.7138 -34.96075
310.3062 -28.7479
304.6721 -24.12616
312.4669 -24.70869
319.4794 -30.26786
326.9817 -32.47598
326.3925 -31.65151
325.9961 -33.71971
324.9729 -36.72157
322.4195 -41.72893
314.0812 -40.27214
315.9572 -38.29246
317.9958 -36.78954
309.328 -40.64045
303.5802 -38.23208
307.8117 -42.06117
310.3001 -42.28202
305.9838 -39.52451
303.7664 -41.47013
309.2003 -40.68681
311.3615 -36.32321
310.9167 -35.33219
317.4014 -33.11068
319.6583 -31.77972
324.5389 -24.94332
332.9337 -21.78628
338.6753 -13.20096
360.881 -19.85727
374.5884 -13.03521
374.9282 -5.859656
369.0538 -1.399577
376.4837 -0.1741558
374.4212 1.103279
387.3427 1.657662
386.158 3.602821
388.5102 2.473265
390.1799 5.472034
379.3272 6.901634
383.6172 2.113919
383.8038 3.020768
391.8003 6.86816
390.7949 6.642431
398.79 3.381113
410.4 -0.4373277
410.6418 8.491995
406.5208 6.409545
413.6398 11.79309
410.6591 4.906217
415.3418 1.212681
409.6948 2.736813
418.9851 5.992205
428.9624 4.977672
433.2177 6.120865
445.4287 2.810253
453.2196 0.4696942
460.9401 -0.1106878
451.7714 -2.130258
437.8995 0.861346
453.0657 -5.119509
453.193 -11.59749
453.7585 -14.70327
452.749 -13.21939
441.8234 -11.63497
437.9112 -10.28349
449.1838 -6.172024
445.6626 -9.108805
450.8423 -10.68415
460.5276 -15.20466
461.6618 -18.90884
469.6274 -26.68895
470.8679 -28.21841
458.0465 -20.49977
459.2319 -20.90763
475.5831 -25.86022
474.1516 -27.68168
475.5817 -25.59503
484.6359 -31.40455
483.347 -30.07655
487.2383 -33.94514
475.9358 -29.95843
470.7439 -33.29794
458.2508 -31.02734
457.4441 -33.6226
460.059 -34.78605
465.6805 -31.6345
477.0808 -30.77215
482.8473 -36.4542
480.6962 -30.24044
478.9568 -33.57149
472.669 -32.52119
464.4164 -35.23199
461.6295 -40.4633
463.8453 -38.78388
470.564 -42.05202
468.7932 -44.09977
489.319 -45.68651
494.0083 -47.87703
492.4292 -50.89159
488.5185 -49.25553
489.3545 -53.16072
487.1377 -54.97729
496.1852 -54.74139
495.716 -55.16719
491.62 -56.60195
471.1933 -57.20941
465.1363 -57.42799
441.7715 -62.4599
453.4031 -61.70089
449.8733 -59.04629
441.4936 -60.44189
458.7664 -65.54434
469.4773 -64.46868
476.842 -65.25262
472.0336 -70.42222
467.201 -72.75706
476.9742 -72.29409
472.8356 -75.50114
471.6547 -72.22728
466.6685 -74.5149
470.2953 -61.22141
483.8027 -63.21123
471.5974 -61.30549
474.5513 -65.03144
486.2709 -64.47191
501.9495 -62.60568
501.3392 -60.55572
484.2222 -52.98037
490.5522 -57.43825
488.9404 -56.81908
491.1669 -50.21763
491.3124 -53.08508
509.8035 -56.97279
515.8034 -59.15775
528.4588 -63.70178
529.7565 -62.04052
532.1202 -57.86731
545.5799 -64.5361
537.3434 -61.41344
541.0001 -64.47601
537.5918 -64.64937
521.9985 -63.89116
525.9599 -62.25942
518.0809 -64.71076
521.0691 -64.26065
522.5154 -63.52888
529.7106 -70.56431
531.9201 -64.59447
531.4019 -66.94865
530.7693 -72.34532
529.9439 -76.27208
532.2922 -78.21541
525.3018 -78.37008
520.7041 -76.10833
515.4959 -78.47097
511.1031 -79.22048
508.3259 -78.47018
513.6579 -78.54512
538.4241 -79.73161
543.4403 -73.16063
557.0979 -66.29329
543.6571 -71.24177
542.3276 -73.91618
561.3119 -73.25193
560.8101 -75.67386
557.5368 -75.8161
550.439 -72.45061
533.4082 -68.43073
528.5495 -66.92445
527.6915 -66.56804
529.062 -65.50492
522.2033 -65.55927
513.1361 -64.47825
507.8314 -64.0346
507.9698 -66.50895
511.7217 -66.22276
520.3642 -64.32859
501.9391 -67.07849
493.5016 -61.40137
472.6228 -56.71644
484.9313 -63.71458
490.7229 -62.93865
490.7266 -66.47058
499.8766 -71.72599
491.4675 -65.07808
492.5424 -61.73256
491.1061 -56.04002
506.6046 -54.00265
523.7609 -52.44273
513.7695 -48.26066
508.4811 -46.39516
518.5839 -46.01266
529.5747 -41.28156
529.6099 -40.60472
520.681 -47.6401
532.8434 -47.06121
530.3919 -47.02633
532.8582 -43.20395
541.1679 -45.95406
523.6428 -41.38176
545.8222 -42.94713
532.3958 -42.13607
535.5885 -45.59948
532.3816 -41.6319
510.3561 -41.90673
516.6569 -38.72866
506.6544 -39.12165
511.6075 -41.41577
515.1567 -41.64366
522.6993 -42.46172
538.9627 -45.32745
535.5383 -43.60763
536.6047 -43.47711
533.388 -42.29645
529.0499 -42.48742
525.8742 -46.74231
526.6978 -46.79568
519.8827 -50.1711
525.8306 -45.53291
523.7947 -37.20534
519.2247 -37.29389
508.4636 -39.13
501.1353 -40.64711
508.141 -43.71731
501.8359 -40.72192
502.3212 -38.62199
524.5153 -45.46971
537.058 -42.28361
534.2891 -44.34092
532.6048 -47.56846
532.0071 -49.87062
548.2658 -54.91028
553.8065 -54.25853
548.1755 -52.56097
554.2518 -50.31506
551.1531 -48.82114
558.7365 -48.6547
561.0555 -55.24474
567.7678 -54.77981
576.7215 -48.5511
599.6551 -49.69777
608.5632 -49.15176
594.3008 -53.92289
606.1702 -56.71763
599.9002 -52.52043
605.9699 -47.11275
606.7515 -44.86403
602.2838 -35.96857
610.1954 -40.10717
613.5913 -41.65336
592.421 -36.29387
598.5669 -40.54138
597.7449 -43.85683
612.6134 -44.05257
606.3811 -51.76164
605.6505 -49.7547
604.4998 -47.94266
598.8618 -43.60609
594.5887 -38.94481
607.1209 -39.02767
608.1023 -32.13327
613.9256 -36.28736
619.3633 -43.53708
611.0747 -49.28281
625.5249 -59.07345
631.0562 -58.52047
631.5331 -56.55644
624.0673 -48.81272
638.3944 -49.75813
635.2957 -48.19512
637.6062 -40.37037
652.3785 -44.03245
658.1927 -45.79708
646.6444 -48.36083
646.9433 -47.35452
653.7296 -48.04939
665.335 -48.92445
662.6789 -37.77116
660.8663 -37.09851
651.8439 -37.59509
644.1551 -38.9166
643.9408 -41.7588
655.1192 -48.08596
645.9347 -50.66047
648.3245 -53.64566
654.9798 -50.74415
661.6937 -51.77189
652.8037 -48.60473
653.7388 -50.31459
650.6394 -47.80244
655.6196 -48.61612
662.8787 -50.07675
656.7561 -45.43714
648.7337 -49.58212
635.5417 -47.29764
637.5757 -46.81973
634.9783 -50.88763
624.6465 -46.8448
624.1189 -47.62284
624.5942 -47.48028
626.5501 -41.44387
617.8193 -39.30652
623.0318 -34.85766
636.7293 -34.67002
642.4619 -32.38082
635.5825 -26.38506
630.9103 -23.01449
628.7668 -23.11877
610.6503 -19.22223
614.695 -17.12796
615.9002 -27.07702
606.7102 -26.41878
598.546 -29.99895
610.2648 -30.37259
601.0171 -30.93431
603.7748 -29.63884
594.7151 -24.56459
603.2542 -29.01539
609.8698 -37.72553
607.0913 -43.46316
614.9701 -40.07185
615.8959 -40.67075
601.4691 -37.2188
602.738 -43.39758
609.1371 -41.49259
620.6568 -38.21914
614.6464 -37.03191
604.856 -43.14246
601.5148 -41.84052
605.1103 -35.84479
600.7089 -39.1974
608.7892 -37.25431
611.6464 -31.25616
598.9655 -34.49237
598.2606 -40.32611
594.5576 -41.49857
587.6698 -41.3624
591.2646 -48.46741
605.7829 -45.51234
617.6468 -46.81169
621.7959 -52.96787
623.5812 -51.8315
639.0789 -55.11602
642.8825 -48.73605
640.7255 -52.10684
624.8723 -50.20677
614.9827 -48.86089
618.2799 -41.59613
622.3562 -45.54687
620.3518 -43.17284
616.3266 -45.25142
606.1856 -47.21591
598.318 -43.02618
607.0597 -37.8198
620.4559 -47.09874
616.0177 -51.60672
624.2755 -60.36119
635.5163 -60.99325
631.1345 -57.19793
635.8108 -55.90416
639.0659 -53.55152
643.5839 -53.65968
630.8151 -49.18393
640.8418 -44.53553
646.9206 -50.62713
663.9499 -56.06724
669.8682 -57.99808
672.8719 -57.99422
671.0625 -60.43218
678.1862 -60.94138
686.862 -60.03661
682.0927 -56.76779
669.5173 -48.90518
663.5103 -49.41977
646.9957 -53.8202
656.5408 -55.21464
656.0071 -52.91305
660.0969 -52.10463
650.6206 -49.49715
649.3919 -46.18277
650.5076 -48.20054
639.2662 -43.87464
632.3684 -47.30796
633.9411 -45.91466
638.0373 -45.60033
638.5622 -37.64623
631.4207 -36.37978
639.1864 -41.10391
647.3189 -43.19925
643.0645 -38.36655
636.3353 -36.75587
634.217 -39.51045
627.5201 -43.94507
619.6973 -36.66291
624.7785 -39.79759
619.7456 -37.24794
611.2558 -40.36512
621.4793 -41.82458
612.3986 -35.27414
616.3761 -37.01462
610.2212 -35.99447
611.7603 -31.14133
608.1995 -32.2631
606.6007 -33.99616
606.485 -30.72807
622.8298 -29.41135
623.5264 -27.65234
623.9512 -23.74497
633.0449 -27.23826
641.3375 -22.61271
639.6599 -20.73583
632.3037 -33.17628
639.7855 -36.97908
642.6183 -41.41414
641.4303 -37.28317
660.9423 -38.96986
674.308 -34.16948
674.4972 -29.91906
670.533 -32.50813
662.0646 -30.90255
652.5379 -35.01486
652.4652 -29.30581
663.4796 -26.50905
668.2613 -22.96464
668.4914 -19.64737
662.9355 -19.65085
657.951 -12.56697
644.3525 -8.2649
647.0446 -6.724651
651.762 -8.662431
643.2426 -6.449818
630.2536 -4.067339
633.3659 -5.505186
617.9847 -8.193258
605.4671 -7.606829
603.1637 -12.38695
601.3436 -9.172929
605.9839 -8.967821
612.8867 -7.931528
603.7355 -10.3175
591.5144 -7.85552
586.796 -10.09941
586.965 -11.5743
596.0735 -11.19456
579.9535 -16.21888
575.406 -20.05291
572.5339 -21.83685
573.2045 -27.44696
567.5549 -23.82242
562.2443 -17.08146
563.3159 -17.26619
548.0192 -14.69735
548.4621 -12.91658
551.9664 -13.03266
541.1678 -10.49808
532.715 -9.986559
532.4047 -9.695572
534.1724 -8.610198
537.6696 -16.20423
536.2759 -10.95329
515.3708 -7.437817
519.3742 -12.08442
523.4694 -8.941933
526.8282 -0.7684658
546.9666 -8.951091
558.7516 -10.48612
567.581 -12.50679
564.7974 -15.2788
557.3364 -18.13412
532.8155 -17.79644
534.5078 -14.38655
519.0185 -12.04085
522.3968 -10.53311
532.7169 -8.472104
515.1207 -19.97334
513.0388 -26.43391
504.6909 -21.87528
506.4486 -23.31426
506.4355 -22.52143
504.8059 -22.90941
508.7549 -21.98699
511.5686 -22.48806
507.4958 -22.84135
495.2761 -22.83027
507.851 -20.29899
508.1867 -29.12895
502.0251 -31.64826
509.8361 -32.71168
526.2978 -32.67389
546.1386 -35.28347
548.0568 -37.01733
547.7617 -37.08569
533.5835 -32.64081
544.2501 -36.67812
552.5024 -38.77296
544.0259 -34.39868
541.8363 -36.79088
562.5918 -42.16542
568.0089 -48.34269
560.0143 -42.89093
549.5266 -44.4237
550.6909 -47.6874
549.532 -40.73287
556.3787 -42.881
557.0055 -47.42791
565.0954 -47.69011
567.9524 -49.26519
565.742 -50.16229
570.2704 -52.01016
584.7442 -50.92622
607.3232 -54.26756
610.5806 -57.67931
595.6308 -60.5223
588.4327 -56.44251
587.5843 -54.29743
600.297 -51.41187
606.0682 -55.90175
600.8166 -48.10521
614.8717 -46.41325
604.1497 -41.98353
592.9981 -36.65916
596.0668 -40.75988
595.5983 -38.92663
607.607 -40.25662
620.3238 -38.77789
621.7522 -32.7883
627.4502 -34.17798
642.1415 -37.11951
661.6482 -35.16104
659.2052 -33.32018
662.8619 -33.42429
671.3501 -31.27581
662.393 -30.6368
649.3938 -33.3449
650.8416 -34.73073
659.1227 -39.06718
654.1005 -39.78104
660.1101 -43.86456
663.454 -46.82644
656.9305 -44.45097
649.3031 -47.94032
672.5715 -52.5393
663.0956 -51.89133
668.2845 -54.26279
649.5956 -51.17476
657.7092 -61.53251
642.1612 -62.10412
642.3293 -64.69824
643.2208 -64.63777
645.5066 -61.5205
647.9797 -61.44939
643.223 -56.02325
632.4405 -57.37504
642.0819 -62.40935
642.8146 -67.65597
639.931 -68.99727
636.7223 -74.55919
644.9161 -73.31446
643.3609 -72.69516
651.6172 -72.96433
634.7309 -70.74842
620.0801 -67.8672
628.3499 -71.94514
628.0053 -70.67257
618.3466 -71.68943
603.1522 -67.93987
589.7625 -66.22319
593.4994 -65.99989
597.0323 -62.26968
596.4997 -62.53709
592.3896 -61.44967
593.5624 -63.55222
597.1809 -64.13121
605.5933 -67.80548
602.6075 -67.2516
601.4221 -68.56005
604.4512 -67.05997
599.9668 -69.01606
598.7364 -66.14991
606.9033 -70.99408
601.3336 -74.98145
599.5405 -69.81527
621.1204 -71.2613
618.2221 -70.93368
598.7275 -69.73849
603.7763 -67.7429
605.6737 -62.18863
613.9716 -61.20311
605.8412 -54.78808
609.9286 -55.88458
620.577 -57.38772
616.5582 -59.96112
620.8543 -58.81638
621.1902 -57.70823
616.3476 -62.82795
618.4282 -68.27025
622.1943 -60.12376
621.8753 -65.15413
629.5017 -62.57125
636.2016 -68.25468
635.0244 -63.84443
637.115 -60.14111
640.7442 -59.18042
626.1193 -62.17223
623.4476 -57.07587
612.7373 -58.15373
602.0383 -58.97073
595.7143 -55.10313
611.5418 -66.8919
628.6586 -66.85253
629.8445 -63.3114
628.5309 -62.87581
617.2683 -62.55904
609.0665 -69.03021
604.1164 -64.48325
598.0113 -62.85645
602.1048 -61.21752
604.6963 -58.71278
606.945 -53.71882
601.7939 -51.28977
593.0565 -46.83084
615.4994 -51.48659
616.1483 -50.9364
624.39 -50.68725
629.8935 -52.06235
622.7198 -49.66354
612.6065 -49.13802
616.4896 -50.12817
597.5066 -54.09144
597.6534 -50.15294
604.4645 -45.99746
595.1822 -46.10231
590.2153 -39.80677
593.048 -36.93969
603.9338 -39.52358
603.7779 -35.9098
602.3215 -31.86071
601.5326 -36.68932
613.6073 -33.48816
608.9463 -27.18238
602.382 -27.43902
592.881 -24.34811
597.1137 -20.26329
587.632 -13.95376
594.5049 -14.66886
599.3352 -10.52881
616.3555 -8.018698
622.3855 -5.22398
615.7151 -5.252989
613.1812 -4.143752
612.2001 -0.3153065
610.0518 0.5379033
596.2424 2.129279
599.3779 3.28193
605.9478 4.393761
600.0004 1.427155
626.2801 -0.8838567
624.1664 5.046125
623.6383 7.188301
617.3964 8.499752
613.2595 12.89249
609.0042 15.42722
597.1291 13.79814
596.7994 11.40298
592.6683 8.826835
573.7509 14.47622
577.7466 13.42767
574.2721 8.419158
568.5811 13.49683
573.6976 12.85081
573.4454 8.506018
564.0735 8.446412
571.4794 9.178155
569.8037 9.554274
561.1339 9.621166
552.0865 12.80812
552.0053 15.50163
557.0612 19.80758
544.1261 23.33842
550.7173 29.11179
543.9859 29.58771
527.1429 31.54802
535.4199 32.8505
546.1309 34.38636
549.6711 26.70059
536.85 24.06408
532.1983 21.53073
529.5976 27.06865
522.2623 23.78222
524.084 27.13445
526.7027 27.52451
536.5086 30.3305
521.8946 28.89101
511.6681 34.21813
507.4477 36.25161
507.1382 43.0334
498.0295 43.77764
495.0102 36.33907
481.4895 39.97834
472.9742 37.76769
481.1537 31.92538
491.3993 26.52036
504.7526 19.1041
518.0328 19.53709
523.7811 23.27441
516.5358 23.8952
509.9728 20.7276
523.3727 17.30836
536.668 13.94386
526.8891 22.67284
516.7979 19.41897
523.2632 14.09245
509.5297 8.667218
523.2156 6.522132
526.8808 0.5253104
516.8429 -5.173579
524.5184 -7.981385
529.6313 -7.68731
553.3466 -7.101322
547.8575 -9.04993
539.1479 5.358689
550.8775 6.893847
539.747 3.813681
546.845 2.520496
541.4113 0.5764156
536.5279 -0.185055
529.9221 -1.800167
535.0157 -5.585888
543.1675 -10.1733
552.4298 -9.865723
549.1392 -15.82784
540.815 -18.63512
543.7653 -20.5877
537.407 -29.57404
527.7851 -27.11186
530.6575 -22.27644
516.8165 -20.73606
507.2304 -19.24479
512.9398 -19.76971
514.4326 -25.2226
514.775 -24.01604
507.5447 -19.35474
505.9051 -19.2457
497.1367 -21.1855
499.5785 -20.03439
508.6269 -31.59808
509.0244 -29.53049
512.9299 -32.53935
514.1497 -32.40798
511.3667 -31.60982
505.2305 -34.97406
503.8619 -35.44126
495.2338 -41.48942
490.8887 -37.97119
493.6563 -37.2127
493.6511 -35.42264
497.3444 -31.72784
497.618 -32.81079
498.686 -31.6596
502.4757 -25.62343
499.756 -22.19346
512.3011 -22.93682
511.472 -22.16876
512.7258 -23.50506
505.0856 -18.22725
509.2207 -12.32459
503.1858 -13.45014
507.1399 -13.83843
508.355 -8.768534
523.6293 -3.066774
521.7113 -0.4594394
524.6285 -1.517777
509.9705 -4.972622
506.715 -0.9765078
509.9502 -1.473463
509.5554 1.163052
504.2344 -1.629948
512.063 -2.01243
509.7727 -1.531803
509.7978 0.03925472
495.645 -0.6772326
496.1982 5.847656
502.1177 5.655469
512.8933 8.052277
518.9562 10.95015
500.095 14.76929
491.6232 15.56838
482.511 20.05537
480.5383 23.49098
479.4052 24.08853
488.5646 24.68245
480.8675 29.6081
463.1023 32.86037
466.552 35.60521
471.5846 37.0243
468.8558 36.67754
479.4241 38.98153
477.7185 38.33984
497.7884 38.81483
502.1226 34.93306
511.9327 38.90197
502.3747 41.6295
493.6933 47.52529
506.7501 49.21306
480.263 54.51714
486.7496 49.3463
505.8369 51.31285
497.1352 52.96123
502.7324 57.1516
511.1598 64.3145
497.0431 60.34434
499.9364 62.47421
505.4388 62.15981
502.1376 62.21921
507.5615 61.65043
495.1753 65.42105
485.4885 58.70755
482.5361 53.69383
486.2452 59.71312
471.4605 63.97903
466.3345 61.89011
474.7771 59.254
474.0816 61.08471
482.1372 62.15471
493.7227 68.61984
485.6112 68.17309
482.4105 62.48417
495.9537 64.1927
493.1293 70.61102
488.8354 62.35664
488.2393 60.32626
488.7733 58.64678
473.421 64.96065
474.6199 69.31613
470.3045 78.2732
